,cod_com,cod_prov,cod_reg,den_com,den_prov,den_reg,pop,sigla,std,median
3162,24030,24,5,Chiuppano,Vicenza,Veneto,2496,VI,0.05815941440073965,0.7160716354846954
3163,24032,24,5,Cogollo del Cengio,Vicenza,Veneto,3125,VI,0.10291688541280004,0.45734789967536926
3164,24034,24,5,Cornedo Vicentino,Vicenza,Veneto,11892,VI,0.08215856550652982,0.6729804873466492
3165,24035,24,5,Costabissara,Vicenza,Veneto,7672,VI,0.05448447297926026,0.8155255615711212
3166,24036,24,5,Creazzo,Vicenza,Veneto,11253,VI,0.055934725642237365,0.8157458901405334
3167,24037,24,5,Crespadoro,Vicenza,Veneto,1300,VI,0.07546497863193671,0.4453281760215759
3168,24038,24,5,Dueville,Vicenza,Veneto,13896,VI,0.009439214249549426,0.8369050621986389
3169,24039,24,5,Enego,Vicenza,Veneto,1583,VI,0.10868747226197696,0.39869949221611023
3170,24040,24,5,Fara Vicentino,Vicenza,Veneto,3689,VI,0.03938998585390225,0.7627142071723938
3171,24041,24,5,Foza,Vicenza,Veneto,682,VI,0.03681000102629165,0.3762376606464386
3172,24042,24,5,Gallio,Vicenza,Veneto,2396,VI,0.07567015297834506,0.4233957529067993
3173,24043,24,5,Gambellara,Vicenza,Veneto,3389,VI,0.08458341756601478,0.6817740201950073
3174,24044,24,5,Gambugliano,Vicenza,Veneto,838,VI,0.03501157321016603,0.6567829847335815
3175,24046,24,5,Grisignano di Zocco,Vicenza,Veneto,4284,VI,0.014464813693382097,0.8380722999572754
3176,24047,24,5,Grumolo delle Abbadesse,Vicenza,Veneto,3747,VI,0.009108139818288482,0.8277575969696045
3177,24048,24,5,Isola Vicentina,Vicenza,Veneto,10214,VI,0.1020564362729798,0.7758293151855469
3178,24049,24,5,Laghi,Vicenza,Veneto,127,VI,0.0953076047102097,0.24006888270378113
3179,24050,24,5,Lastebasse,Vicenza,Veneto,192,VI,0.04358795101941669,0.30270275473594666
3180,24051,24,5,Longare,Vicenza,Veneto,5568,VI,0.0793208587144191,0.8141953349113464
3181,24052,24,5,Lonigo,Vicenza,Veneto,15934,VI,0.028487172462360832,0.8171142935752869
3182,24053,24,5,Lugo di Vicenza,Vicenza,Veneto,3631,VI,0.1317870482341059,0.6305138468742371
3183,24055,24,5,Malo,Vicenza,Veneto,14678,VI,0.10450055889504668,0.8332946002483368
3184,24056,24,5,Marano Vicentino,Vicenza,Veneto,9510,VI,0.029883765965624618,0.8353710770606995
3185,24057,24,5,Marostica,Vicenza,Veneto,14112,VI,0.08842617132656712,0.7639175653457642
3186,24060,24,5,Montebello Vicentino,Vicenza,Veneto,6446,VI,0.05311561723357345,0.8119909167289734
3187,24061,24,5,Montecchio Maggiore,Vicenza,Veneto,23006,VI,0.058550320688495965,0.8363507091999054
3188,24062,24,5,Montecchio Precalcino,Vicenza,Veneto,5024,VI,0.04791869056320272,0.8065901398658752
3189,24063,24,5,Monte di Malo,Vicenza,Veneto,2794,VI,0.0863189659546567,0.6033275723457336
3190,24064,24,5,Montegalda,Vicenza,Veneto,3393,VI,0.012002651611153504,0.8190693855285645
3191,24065,24,5,Montegaldella,Vicenza,Veneto,1801,VI,0.011076844675923266,0.8170963227748871
3192,24066,24,5,Monteviale,Vicenza,Veneto,2865,VI,0.05122562508321321,0.7683810293674469
3193,24067,24,5,Monticello Conte Otto,Vicenza,Veneto,8863,VI,0.008352616293081906,0.8352984189987183
3194,24068,24,5,Montorso Vicentino,Vicenza,Veneto,3030,VI,0.05565602826529685,0.7803872227668762
3195,24070,24,5,Mussolente,Vicenza,Veneto,7598,VI,0.022706062882422134,0.8417196869850159
3196,24071,24,5,Nanto,Vicenza,Veneto,3108,VI,0.09899381836159045,0.8167302012443542
3197,24072,24,5,Nogarole Vicentino,Vicenza,Veneto,1207,VI,0.05200104276905079,0.6838672757148743
3198,24073,24,5,Nove,Vicenza,Veneto,4940,VI,0.03620526387515953,0.8350361585617065
3199,24074,24,5,Noventa Vicentina,Vicenza,Veneto,8977,VI,0.021348520372825995,0.8390419483184814
3200,24075,24,5,Orgiano,Vicenza,Veneto,3050,VI,0.05330279848679097,0.8036019206047058
3201,24076,24,5,Pedemonte,Vicenza,Veneto,728,VI,0.05396562216358515,0.39509493112564087
3202,24077,24,5,Pianezze,Vicenza,Veneto,2170,VI,0.015594716199054318,0.8305690586566925
3203,24078,24,5,Piovene Rocchette,Vicenza,Veneto,8219,VI,0.11577310986681282,0.7392263412475586
3204,24079,24,5,Pojana Maggiore,Vicenza,Veneto,4263,VI,0.012057721857480146,0.812409520149231
3205,24080,24,5,Posina,Vicenza,Veneto,557,VI,0.07286596386299017,0.3019241839647293
3206,24081,24,5,Pove del Grappa,Vicenza,Veneto,3088,VI,0.1263341904668899,0.6037237346172333
3207,24082,24,5,Pozzoleone,Vicenza,Veneto,2789,VI,0.03411210573434359,0.8442991673946381
3208,24083,24,5,Quinto Vicentino,Vicenza,Veneto,5756,VI,0.0115069506931651,0.8308402299880981
3209,24084,24,5,Recoaro Terme,Vicenza,Veneto,6217,VI,0.08212655222901845,0.4588879197835922
3210,24085,24,5,Roana,Vicenza,Veneto,4246,VI,0.09535459613555683,0.42824384570121765
3211,24086,24,5,Romano d'Ezzelino,Vicenza,Veneto,14257,VI,0.13299634555715387,0.8451727330684662
3212,24087,24,5,Rosà,Vicenza,Veneto,14517,VI,0.016607950400601167,0.8400154113769531
3213,24088,24,5,Rossano Veneto,Vicenza,Veneto,8142,VI,0.015335518721841822,0.8463022112846375
3214,24089,24,5,Rotzo,Vicenza,Veneto,657,VI,0.07409531961655562,0.32848677039146423
3215,24090,24,5,Salcedo,Vicenza,Veneto,1022,VI,0.04665783235195367,0.7002584040164948
3216,24091,24,5,Sandrigo,Vicenza,Veneto,8274,VI,0.017632422586392974,0.8289605677127838
3217,24094,24,5,San Pietro Mussolino,Vicenza,Veneto,1587,VI,0.05280940459314748,0.6399498581886292
3218,24095,24,5,Santorso,Vicenza,Veneto,5656,VI,0.12046084366785395,0.7909272313117981
3219,24096,24,5,San Vito di Leguzzano,Vicenza,Veneto,3625,VI,0.0989968942689813,0.7541393041610718
3220,24097,24,5,Sarcedo,Vicenza,Veneto,5317,VI,0.05264528791835245,0.825153112411499
3221,24098,24,5,Sarego,Vicenza,Veneto,6666,VI,0.05360822398543034,0.7674131393432617
3222,24099,24,5,Schiavon,Vicenza,Veneto,2648,VI,0.011353504672935414,0.8343173265457153
3223,24100,24,5,Schio,Vicenza,Veneto,38971,VI,0.13728757210209475,0.6214234828948975
3224,24101,24,5,Solagna,Vicenza,Veneto,1854,VI,0.06458149502055434,0.4973326474428177
3225,24102,24,5,Sossano,Vicenza,Veneto,4238,VI,0.0313516465747454,0.818369597196579
3226,24103,24,5,Sovizzo,Vicenza,Veneto,7517,VI,0.036057871748755244,0.7972896695137024
3227,24104,24,5,Tezze sul Brenta,Vicenza,Veneto,12801,VI,0.0241687242362805,0.8314773440361023
3228,24105,24,5,Thiene,Vicenza,Veneto,23837,VI,0.05806013181690813,0.84820756316185
3229,24106,24,5,Tonezza del Cimone,Vicenza,Veneto,520,VI,0.0533893686400652,0.4005129635334015
3230,24107,24,5,Torrebelvicino,Vicenza,Veneto,5863,VI,0.08311320686052891,0.5909634530544281
3231,24108,24,5,Torri di Quartesolo,Vicenza,Veneto,11683,VI,0.016487214510408764,0.830900251865387
3232,24110,24,5,Trissino,Vicenza,Veneto,8711,VI,0.0891042730981885,0.7789124548435211
3233,24111,24,5,Valdagno,Vicenza,Veneto,25563,VI,0.08610876825870853,0.6321602463722229
3234,24112,24,5,Valdastico,Vicenza,Veneto,1246,VI,0.05688940822808008,0.4778399169445038
3235,24113,24,5,Valli del Pasubio,Vicenza,Veneto,3060,VI,0.0738022321486504,0.4397651255130768
3236,24115,24,5,Velo d'Astico,Vicenza,Veneto,2278,VI,0.11121932596026707,0.5401692390441895
3237,24116,24,5,Vicenza,Vicenza,Veneto,109855,VI,0.03814764007874316,0.8393170237541199
3238,24117,24,5,Villaga,Vicenza,Veneto,1909,VI,0.08228043534225299,0.7628696858882904
3239,24118,24,5,Villaverla,Vicenza,Veneto,6121,VI,0.022277899329632055,0.831132173538208
3240,24119,24,5,Zanè,Vicenza,Veneto,6632,VI,0.01516540000625401,0.8511887788772583
3241,24120,24,5,Zermeghedo,Vicenza,Veneto,1371,VI,0.04943721339803433,0.8319173455238342
3242,24121,24,5,Zovencedo,Vicenza,Veneto,785,VI,0.042603636596349706,0.569431483745575
3243,24122,24,5,Zugliano,Vicenza,Veneto,6828,VI,0.03025184802042556,0.8043464422225952
3244,24123,24,5,Val Liona,Vicenza,Veneto,3057,VI,0.06267104923185278,0.7299483418464661
3245,24124,24,5,Barbarano Mossano,Vicenza,Veneto,6354,VI,0.10521944433854596,0.8067456483840942
3246,24125,24,5,Valbrenta,Vicenza,Veneto,5031,VI,0.0733306021424274,0.3939533829689026
3247,24126,24,5,Colceresa,Vicenza,Veneto,5986,VI,0.023855498939519496,0.812804102897644
3248,24127,24,5,Lusiana Conco,Vicenza,Veneto,4683,VI,0.08700729455929143,0.49640294909477234
3249,25001,25,5,Agordo,Belluno,Veneto,4093,BL,0.11624467071362263,0.4463522434234619
3250,25002,25,5,Alano di Piave,Belluno,Veneto,2737,BL,0.10092152095196928,0.432047963142395
3251,25003,25,5,Alleghe,Belluno,Veneto,1168,BL,0.058012480973912546,0.35659264028072357
3252,25004,25,5,Arsiè,Belluno,Veneto,2229,BL,0.08446648689413687,0.3556126356124878
3253,25005,25,5,Auronzo di Cadore,Belluno,Veneto,3242,BL,0.089637588642788,0.16842129826545715
3254,25006,25,5,Belluno,Belluno,Veneto,35675,BL,0.16875388870484992,0.5868430137634277
3255,25007,25,5,Borca di Cadore,Belluno,Veneto,823,BL,0.06889633826744487,0.3426956683397293
3256,25008,25,5,Calalzo di Cadore,Belluno,Veneto,1919,BL,0.10285556246661443,0.19665227085351944
3257,25010,25,5,Cencenighe Agordino,Belluno,Veneto,1239,BL,0.07063061007717787,0.4033435583114624
3258,25011,25,5,Cesiomaggiore,Belluno,Veneto,3918,BL,0.21760673039847717,0.2946671098470688
3259,25012,25,5,Chies d'Alpago,Belluno,Veneto,1302,BL,0.10237490193208104,0.35350683331489563
3260,25013,25,5,Cibiana di Cadore,Belluno,Veneto,380,BL,0.07114371379181492,0.28975215554237366
3261,25014,25,5,Colle Santa Lucia,Belluno,Veneto,352,BL,0.036133040391844354,0.38627491891384125
3262,25015,25,5,Comelico Superiore,Belluno,Veneto,2115,BL,0.09154606665160053,0.2803550064563751
3263,25016,25,5,Cortina d'Ampezzo,Belluno,Veneto,5736,BL,0.09662734618266892,0.29136645793914795
3264,25017,25,5,Danta di Cadore,Belluno,Veneto,449,BL,0.04128634018829124,0.38094352185726166
3265,25018,25,5,Domegge di Cadore,Belluno,Veneto,2316,BL,0.10732580423987939,0.34328487515449524
3266,25019,25,5,Falcade,Belluno,Veneto,1844,BL,0.06692494856957955,0.3571782112121582
3267,25021,25,5,Feltre,Belluno,Veneto,20451,BL,0.18019004000993494,0.5684967041015625
3268,25022,25,5,Fonzaso,Belluno,Veneto,3134,BL,0.09906016813663956,0.5367791652679443
3269,25023,25,5,Canale d'Agordo,Belluno,Veneto,1096,BL,0.08237684407734554,0.30920132994651794
3270,25025,25,5,Gosaldo,Belluno,Veneto,565,BL,0.09053620054886813,0.31736326217651367
3271,25026,25,5,Lamon,Belluno,Veneto,2800,BL,0.09682444715652253,0.35337507724761963
3272,25027,25,5,La Valle Agordina,Belluno,Veneto,1070,BL,0.09397936180799617,0.24243146181106567
3273,25029,25,5,Limana,Belluno,Veneto,5344,BL,0.13222518968530642,0.5259274542331696
3274,25030,25,5,Livinallongo del Col di Lana,Belluno,Veneto,1311,BL,0.028650122898763574,0.33270736038684845
3275,25032,25,5,Lorenzago di Cadore,Belluno,Veneto,559,BL,0.11442067806325602,0.1965733915567398
3276,25033,25,5,Lozzo di Cadore,Belluno,Veneto,1295,BL,0.10631513836607781,0.3483928292989731
3277,25035,25,5,Ospitale di Cadore,Belluno,Veneto,264,BL,0.05882436418958878,0.2572241723537445
3278,25036,25,5,Pedavena,Belluno,Veneto,4393,BL,0.13292000131461326,0.5608248114585876
3279,25037,25,5,Perarolo di Cadore,Belluno,Veneto,355,BL,0.09542357691933677,0.2748638093471527
3280,25039,25,5,Pieve di Cadore,Belluno,Veneto,3706,BL,0.10804668890461222,0.2821786105632782
3281,25040,25,5,Ponte nelle Alpi,Belluno,Veneto,8074,BL,0.12634386057312505,0.5672721862792969
3282,25043,25,5,Rivamonte Agordino,Belluno,Veneto,614,BL,0.10794339227613518,0.29813501238822937
3283,25044,25,5,Rocca Pietore,Belluno,Veneto,1202,BL,0.06709022169700044,0.33309218287467957
3284,25045,25,5,San Gregorio nelle Alpi,Belluno,Veneto,1605,BL,0.15752953089608693,0.45338118076324463
3285,25046,25,5,San Nicolò di Comelico,Belluno,Veneto,391,BL,0.1265433892689017,0.24976468086242676
3286,25047,25,5,San Pietro di Cadore,Belluno,Veneto,1597,BL,0.08993183994313132,0.1926315277814865
3287,25048,25,5,Santa Giustina,Belluno,Veneto,6722,BL,0.14798061693976708,0.7006478905677795
3288,25049,25,5,San Tomaso Agordino,Belluno,Veneto,623,BL,0.0828890431492293,0.36153942346572876
3289,25050,25,5,Santo Stefano di Cadore,Belluno,Veneto,2456,BL,0.09845118724825593,0.2707604616880417
3290,25051,25,5,San Vito di Cadore,Belluno,Veneto,1929,BL,0.07766930305779461,0.3306756317615509
3291,25053,25,5,Sedico,Belluno,Veneto,10222,BL,0.2296509627758876,0.2881914973258972
3292,25054,25,5,Selva di Cadore,Belluno,Veneto,494,BL,0.03366545027669873,0.3651241958141327
3293,25055,25,5,Seren del Grappa,Belluno,Veneto,2426,BL,0.12396835818167899,0.37170347571372986
3294,25056,25,5,Sospirolo,Belluno,Veneto,3104,BL,0.17045588232251702,0.2939915060997009
3295,25057,25,5,Soverzene,Belluno,Veneto,365,BL,0.07777458816845792,0.31840917468070984
3296,25058,25,5,Sovramonte,Belluno,Veneto,1360,BL,0.08893300572803876,0.37218713760375977
3297,25059,25,5,Taibon Agordino,Belluno,Veneto,1743,BL,0.09739172882640808,0.22122634947299957
3298,25060,25,5,Tambre,Belluno,Veneto,1303,BL,0.08274934575096154,0.39207923412323
3299,25062,25,5,Vallada Agordina,Belluno,Veneto,486,BL,0.03653539654191945,0.3790675401687622
3300,25063,25,5,Valle di Cadore,Belluno,Veneto,1862,BL,0.049059542678620276,0.35439902544021606
3301,25065,25,5,Vigo di Cadore,Belluno,Veneto,1400,BL,0.10865991873636939,0.18185308575630188
3302,25066,25,5,Vodo Cadore,Belluno,Veneto,841,BL,0.07165610241796586,0.29767102003097534
3303,25067,25,5,Voltago Agordino,Belluno,Veneto,835,BL,0.06509074602092027,0.35098694264888763
3304,25069,25,5,Zoppè di Cadore,Belluno,Veneto,197,BL,0.018030775558076,0.362704262137413
3305,25070,25,5,Quero Vas,Belluno,Veneto,3149,BL,0.09951214827809887,0.4268144369125366
3306,25071,25,5,Longarone,Belluno,Veneto,5172,BL,0.1371824748677807,0.27857254445552826
3307,25072,25,5,Alpago,Belluno,Veneto,6791,BL,0.11842755783196592,0.4410664737224579
3308,25073,25,5,Val di Zoldo,Belluno,Veneto,2951,BL,0.08075794845913548,0.3149314969778061
3309,25074,25,5,Borgo Valbelluna,Belluno,Veneto,13515,BL,0.13776246633446618,0.45989498496055603
3310,26001,26,5,Altivole,Treviso,Veneto,6996,TV,0.012141231405648987,0.8404417634010315
3311,26002,26,5,Arcade,Treviso,Veneto,4522,TV,0.006352060826148151,0.8552959263324738
3312,26003,26,5,Asolo,Treviso,Veneto,9000,TV,0.0630448475651202,0.8352239727973938
3313,26004,26,5,Borso del Grappa,Treviso,Veneto,5896,TV,0.15135982095691536,0.54367795586586
3314,26005,26,5,Breda di Piave,Treviso,Veneto,7698,TV,0.03846013967757795,0.8225540816783905
3315,26006,26,5,Caerano di San Marco,Treviso,Veneto,7903,TV,0.012700372025279127,0.8395683169364929
3316,26007,26,5,Cappella Maggiore,Treviso,Veneto,4715,TV,0.023751042912440783,0.8062301278114319
3317,26008,26,5,Carbonera,Treviso,Veneto,11334,TV,0.012927264827935969,0.8540400266647339
3318,26009,26,5,Casale sul Sile,Treviso,Veneto,12914,TV,0.017362066093574085,0.8568756878376007
3319,26010,26,5,Casier,Treviso,Veneto,11292,TV,0.016438284111382862,0.8599492609500885
3320,26011,26,5,Castelcucco,Treviso,Veneto,2293,TV,0.045987083161720704,0.7404389977455139
3321,26012,26,5,Castelfranco Veneto,Treviso,Veneto,33459,TV,0.018408576023275856,0.8527751863002777
3322,26013,26,5,Castello di Godego,Treviso,Veneto,7219,TV,0.011126287963861321,0.8539395332336426
3323,26014,26,5,Cavaso del Tomba,Treviso,Veneto,2866,TV,0.11517002112805069,0.675287276506424
3324,26015,26,5,Cessalto,Treviso,Veneto,3865,TV,0.04986832773251564,0.7913469672203064
3325,26016,26,5,Chiarano,Treviso,Veneto,3679,TV,0.04266039395683629,0.7808433771133423
3326,26017,26,5,Cimadolmo,Treviso,Veneto,3398,TV,0.05172348646625404,0.75902459025383
3327,26018,26,5,Cison di Valmarino,Treviso,Veneto,2632,TV,0.10817636037022675,0.5546785593032837
3328,26019,26,5,Codognè,Treviso,Veneto,5256,TV,0.014204472643431769,0.8169378042221069
3329,26020,26,5,Colle Umberto,Treviso,Veneto,5129,TV,0.012757395176218097,0.8219180703163147
3330,26021,26,5,Conegliano,Treviso,Veneto,35065,TV,0.034921950611683544,0.834668755531311
3331,26022,26,5,Cordignano,Treviso,Veneto,6949,TV,0.1373997886368128,0.8195325136184692
3332,26023,26,5,Cornuda,Treviso,Veneto,6235,TV,0.09081176150932278,0.8083837628364563
3333,26025,26,5,Crocetta del Montello,Treviso,Veneto,6085,TV,0.11152896145663255,0.6492952108383179
3334,26026,26,5,Farra di Soligo,Treviso,Veneto,8585,TV,0.0854344433166824,0.7411946654319763
3335,26027,26,5,Follina,Treviso,Veneto,3712,TV,0.11118205772294014,0.61513352394104
3336,26028,26,5,Fontanelle,Treviso,Veneto,5671,TV,0.04084907827949854,0.7911933660507202
3337,26029,26,5,Fonte,Treviso,Veneto,5918,TV,0.02304002399445502,0.8317487835884094
3338,26030,26,5,Fregona,Treviso,Veneto,2843,TV,0.13372270187195082,0.4036615937948227
3339,26031,26,5,Gaiarine,Treviso,Veneto,5991,TV,0.011004485131326501,0.8133086562156677
3340,26032,26,5,Giavera del Montello,Treviso,Veneto,5168,TV,0.11487065744778537,0.8251135945320129
3341,26033,26,5,Godega di Sant'Urbano,Treviso,Veneto,5966,TV,0.010803180834675177,0.8187634348869324
3342,26034,26,5,Gorgo al Monticano,Treviso,Veneto,4053,TV,0.02587369009781453,0.8066512644290924
3343,26035,26,5,Istrana,Treviso,Veneto,9095,TV,0.026113775591941855,0.8389597833156586
3344,26036,26,5,Loria,Treviso,Veneto,9249,TV,0.010510897119248576,0.8502517640590668
3345,26037,26,5,Mansuè,Treviso,Veneto,4934,TV,0.03428787375973866,0.8191285729408264
3346,26038,26,5,Mareno di Piave,Treviso,Veneto,9601,TV,0.04767680198509548,0.8463003635406494
3347,26039,26,5,Maser,Treviso,Veneto,5154,TV,0.11453650865010451,0.7783811986446381
3348,26040,26,5,Maserada sul Piave,Treviso,Veneto,9316,TV,0.06602770420342789,0.8215247988700867
3349,26041,26,5,Meduna di Livenza,Treviso,Veneto,2944,TV,0.008108645872632514,0.7932139039039612
3350,26042,26,5,Miane,Treviso,Veneto,3219,TV,0.10468619442862218,0.5464861392974854
3351,26043,26,5,Mogliano Veneto,Treviso,Veneto,27751,TV,0.021518585728558578,0.8570482134819031
3352,26044,26,5,Monastier di Treviso,Treviso,Veneto,4405,TV,0.020813535807612995,0.8406878411769867
3353,26045,26,5,Monfumo,Treviso,Veneto,1320,TV,0.05730870408841305,0.6938554346561432
3354,26046,26,5,Montebelluna,Treviso,Veneto,31551,TV,0.05466415036044443,0.8378675282001495
3355,26047,26,5,Morgano,Treviso,Veneto,4459,TV,0.012174381025765998,0.8347828090190887
3356,26048,26,5,Moriago della Battaglia,Treviso,Veneto,2787,TV,0.0478862534037241,0.8252798914909363
3357,26049,26,5,Motta di Livenza,Treviso,Veneto,10814,TV,0.04450580307804373,0.8093264102935791
3358,26050,26,5,Nervesa della Battaglia,Treviso,Veneto,6538,TV,0.08609185800965638,0.7812150120735168
3359,26051,26,5,Oderzo,Treviso,Veneto,20322,TV,0.049841876138106776,0.8062951266765594
3360,26052,26,5,Ormelle,Treviso,Veneto,4454,TV,0.060869472791728774,0.7064699530601501
3361,26053,26,5,Orsago,Treviso,Veneto,3862,TV,0.013778327492926349,0.8232479691505432
3362,26055,26,5,Paese,Treviso,Veneto,21726,TV,0.01680331129167539,0.8537524342536926
3363,26056,26,5,Pederobba,Treviso,Veneto,7351,TV,0.09446448388607392,0.7305620908737183
3364,26057,26,5,Pieve di Soligo,Treviso,Veneto,11858,TV,0.09226595623132613,0.8015012145042419
3365,26058,26,5,Ponte di Piave,Treviso,Veneto,8271,TV,0.08445883041605746,0.7146233320236206
3366,26059,26,5,Ponzano Veneto,Treviso,Veneto,13045,TV,0.01911060097061234,0.8668752908706665
3367,26060,26,5,Portobuffolè,Treviso,Veneto,751,TV,0.0086200612993279,0.82114577293396
3368,26061,26,5,Possagno,Treviso,Veneto,2184,TV,0.14338968490071297,0.5268055498600006
3369,26062,26,5,Povegliano,Treviso,Veneto,5159,TV,0.007763291081716731,0.8453940451145172
3370,26063,26,5,Preganziol,Treviso,Veneto,17119,TV,0.01611480561707188,0.8436958193778992
3371,26064,26,5,Quinto di Treviso,Treviso,Veneto,9917,TV,0.01710057737090713,0.8476073443889618
3372,26065,26,5,Refrontolo,Treviso,Veneto,1689,TV,0.07447293363852993,0.737060546875
3373,26066,26,5,Resana,Treviso,Veneto,9423,TV,0.010688341785423097,0.8472783863544464
3374,26067,26,5,Revine Lago,Treviso,Veneto,2103,TV,0.11220973316993448,0.5163158476352692
3375,26068,26,5,Riese Pio X,Treviso,Veneto,10934,TV,0.019033063389793325,0.8440216779708862
3376,26069,26,5,Roncade,Treviso,Veneto,14609,TV,0.024166804664313833,0.8316067457199097
3377,26070,26,5,Salgareda,Treviso,Veneto,6647,TV,0.0292460901449924,0.8031838238239288
3378,26071,26,5,San Biagio di Callalta,Treviso,Veneto,12950,TV,0.04109247815311186,0.8358028531074524
3379,26072,26,5,San Fior,Treviso,Veneto,6937,TV,0.01970447826394174,0.8371310830116272
3380,26073,26,5,San Pietro di Feletto,Treviso,Veneto,5154,TV,0.027149067835111063,0.7973757386207581
3381,26074,26,5,San Polo di Piave,Treviso,Veneto,4873,TV,0.04468799044485045,0.7241597175598145
3382,26075,26,5,Santa Lucia di Piave,Treviso,Veneto,9094,TV,0.07624628443241403,0.8250463306903839
3383,26076,26,5,San Vendemiano,Treviso,Veneto,9935,TV,0.02009283731571365,0.8653268218040466
3384,26077,26,5,San Zenone degli Ezzelini,Treviso,Veneto,7334,TV,0.024067094780463507,0.8348932266235352
3385,26078,26,5,Sarmede,Treviso,Veneto,3001,TV,0.15139189446194704,0.6910532712936401
3386,26079,26,5,Segusino,Treviso,Veneto,1876,TV,0.08858758074106282,0.5067933201789856
3387,26080,26,5,Sernaglia della Battaglia,Treviso,Veneto,6161,TV,0.06605905881762056,0.7833462357521057
3388,26081,26,5,Silea,Treviso,Veneto,10048,TV,0.02216156747796181,0.8577528893947601
3389,26082,26,5,Spresiano,Treviso,Veneto,12168,TV,0.08525007284901495,0.8534397184848785
3390,26083,26,5,Susegana,Treviso,Veneto,11747,TV,0.09004430387815583,0.7580167055130005
3391,26084,26,5,Tarzo,Treviso,Veneto,4262,TV,0.07238413436894832,0.6855864524841309
3392,26085,26,5,Trevignano,Treviso,Veneto,10713,TV,0.01557169418265894,0.844516783952713
3393,26086,26,5,Treviso,Treviso,Veneto,85456,TV,0.02920289954534815,0.8736165761947632
3394,26087,26,5,Valdobbiadene,Treviso,Veneto,10243,TV,0.10530061996063514,0.5375568270683289
3395,26088,26,5,Vazzola,Treviso,Veneto,6921,TV,0.06796614705273345,0.7754204273223877
3396,26089,26,5,Vedelago,Treviso,Veneto,16616,TV,0.02247827073455861,0.8440016508102417
3397,26090,26,5,Vidor,Treviso,Veneto,3648,TV,0.07721412450686822,0.7122612595558167
3398,26091,26,5,Villorba,Treviso,Veneto,17694,TV,0.02710938186551414,0.8601302206516266
3399,26092,26,5,Vittorio Veneto,Treviso,Veneto,27789,TV,0.15198192409548075,0.629155695438385
3400,26093,26,5,Volpago del Montello,Treviso,Veneto,10213,TV,0.12545084848982438,0.8108240962028503
3401,26094,26,5,Zenson di Piave,Treviso,Veneto,1756,TV,0.015133584345898385,0.7985235750675201
3402,26095,26,5,Zero Branco,Treviso,Veneto,11466,TV,0.008469074045985691,0.8449631929397583
3403,26096,26,5,Pieve del Grappa,Treviso,Veneto,6599,TV,0.1699281940650136,0.6286975741386414
3404,27001,27,5,Annone Veneto,Venezia,Veneto,3814,VE,0.061798387146571356,0.7462754845619202
3405,27002,27,5,Campagna Lupia,Venezia,Veneto,7247,VE,0.18470659893222885,0.5711883306503296
3406,27003,27,5,Campolongo Maggiore,Venezia,Veneto,10761,VE,0.017298295008051006,0.8302614688873291
3407,27004,27,5,Camponogara,Venezia,Veneto,13238,VE,0.013571118464460795,0.8271334767341614
3408,27005,27,5,Caorle,Venezia,Veneto,11476,VE,0.1087042940385754,0.7484582662582397
3409,27006,27,5,Cavarzere,Venezia,Veneto,13302,VE,0.019325472162549182,0.7642236948013306
3410,27007,27,5,Ceggia,Venezia,Veneto,6095,VE,0.024750889767296468,0.8015956878662109
3411,27008,27,5,Chioggia,Venezia,Veneto,48435,VE,0.12812504473505046,0.7663019597530365
3412,27009,27,5,Cinto Caomaggiore,Venezia,Veneto,3181,VE,0.020721686182591268,0.7904314994812012
3413,27010,27,5,Cona,Venezia,Veneto,2927,VE,0.013036255616457796,0.7727349996566772
3414,27011,27,5,Concordia Sagittaria,Venezia,Veneto,10314,VE,0.043449700097579466,0.7811248004436493
3415,27012,27,5,Dolo,Venezia,Veneto,15080,VE,0.01926859118974768,0.8382475674152374
3416,27013,27,5,Eraclea,Venezia,Veneto,12197,VE,0.029282509304459654,0.7728582322597504
3417,27014,27,5,Fiesso d'Artico,Venezia,Veneto,8437,VE,0.020494917657955046,0.8559018671512604
3418,27015,27,5,Fossalta di Piave,Venezia,Veneto,4154,VE,0.015277944597653798,0.8177834153175354
3419,27016,27,5,Fossalta di Portogruaro,Venezia,Veneto,5959,VE,0.014752693327289028,0.8127709627151489
3420,27017,27,5,Fossò,Venezia,Veneto,7018,VE,0.015139021632952348,0.8257812261581421
3421,27018,27,5,Gruaro,Venezia,Veneto,2785,VE,0.012662425219564231,0.7958789467811584
3422,27019,27,5,Jesolo,Venezia,Veneto,26056,VE,0.09510388822010284,0.7915439605712891
3423,27020,27,5,Marcon,Venezia,Veneto,17495,VE,0.02509498505849894,0.8452092409133911
3424,27021,27,5,Martellago,Venezia,Veneto,21506,VE,0.011218197356802665,0.8579577207565308
3425,27022,27,5,Meolo,Venezia,Veneto,6316,VE,0.026384698332985877,0.8157201409339905
3426,27023,27,5,Mira,Venezia,Veneto,38332,VE,0.17764670597350754,0.8194644451141357
3427,27024,27,5,Mirano,Venezia,Veneto,27440,VE,0.013585529690131234,0.866820216178894
3428,27025,27,5,Musile di Piave,Venezia,Veneto,11388,VE,0.038975025603435805,0.8235617280006409
3429,27026,27,5,Noale,Venezia,Veneto,16176,VE,0.010605991482253984,0.8531661629676819
3430,27027,27,5,Noventa di Piave,Venezia,Veneto,7010,VE,0.03585064612096688,0.8375464677810669
