cod_com,den_com,sigla,cod_prov,den_prov,cod_reg,den_reg,pop
69085,Sant'Eusanio del Sangro,CH,69,Chieti,13,Abruzzo,2324
69086,San Vito Chietino,CH,69,Chieti,13,Abruzzo,5162
69087,Scerni,CH,69,Chieti,13,Abruzzo,3095
69088,Schiavi di Abruzzo,CH,69,Chieti,13,Abruzzo,743
69089,Taranta Peligna,CH,69,Chieti,13,Abruzzo,350
69090,Tollo,CH,69,Chieti,13,Abruzzo,3918
69091,Torino di Sangro,CH,69,Chieti,13,Abruzzo,3017
69092,Tornareccio,CH,69,Chieti,13,Abruzzo,1681
69093,Torrebruna,CH,69,Chieti,13,Abruzzo,777
69094,Torrevecchia Teatina,CH,69,Chieti,13,Abruzzo,4162
69095,Torricella Peligna,CH,69,Chieti,13,Abruzzo,1239
69096,Treglio,CH,69,Chieti,13,Abruzzo,1681
69097,Tufillo,CH,69,Chieti,13,Abruzzo,379
69098,Vacri,CH,69,Chieti,13,Abruzzo,1586
69099,Vasto,CH,69,Chieti,13,Abruzzo,40489
69100,Villalfonsina,CH,69,Chieti,13,Abruzzo,913
69101,Villamagna,CH,69,Chieti,13,Abruzzo,2255
69102,Villa Santa Maria,CH,69,Chieti,13,Abruzzo,1236
69103,Pietraferrazzana,CH,69,Chieti,13,Abruzzo,130
69104,Fallo,CH,69,Chieti,13,Abruzzo,120
70001,Acquaviva Collecroce,CB,70,Campobasso,14,Molise,605
70002,Baranello,CB,70,Campobasso,14,Molise,2583
70003,Bojano,CB,70,Campobasso,14,Molise,7677
70004,Bonefro,CB,70,Campobasso,14,Molise,1298
70005,Busso,CB,70,Campobasso,14,Molise,1185
70006,Campobasso,CB,70,Campobasso,14,Molise,48337
70007,Campochiaro,CB,70,Campobasso,14,Molise,622
70008,Campodipietra,CB,70,Campobasso,14,Molise,2430
70009,Campolieto,CB,70,Campobasso,14,Molise,831
70010,Campomarino,CB,70,Campobasso,14,Molise,7746
70011,Casacalenda,CB,70,Campobasso,14,Molise,2015
70012,Casalciprano,CB,70,Campobasso,14,Molise,501
70013,Castelbottaccio,CB,70,Campobasso,14,Molise,266
70014,Castellino del Biferno,CB,70,Campobasso,14,Molise,513
70015,Castelmauro,CB,70,Campobasso,14,Molise,1378
70016,Castropignano,CB,70,Campobasso,14,Molise,899
70017,Cercemaggiore,CB,70,Campobasso,14,Molise,3651
70018,Cercepiccola,CB,70,Campobasso,14,Molise,624
70019,Civitacampomarano,CB,70,Campobasso,14,Molise,339
70020,Colle d'Anchise,CB,70,Campobasso,14,Molise,760
70021,Colletorto,CB,70,Campobasso,14,Molise,1766
70022,Duronia,CB,70,Campobasso,14,Molise,393
70023,Ferrazzano,CB,70,Campobasso,14,Molise,3214
70024,Fossalto,CB,70,Campobasso,14,Molise,1240
70025,Gambatesa,CB,70,Campobasso,14,Molise,1348
70026,Gildone,CB,70,Campobasso,14,Molise,763
70027,Guardialfiera,CB,70,Campobasso,14,Molise,967
70028,Guardiaregia,CB,70,Campobasso,14,Molise,730
70029,Guglionesi,CB,70,Campobasso,14,Molise,5106
70030,Jelsi,CB,70,Campobasso,14,Molise,1691
70031,Larino,CB,70,Campobasso,14,Molise,6642
70032,Limosano,CB,70,Campobasso,14,Molise,723
70033,Lucito,CB,70,Campobasso,14,Molise,643
70034,Lupara,CB,70,Campobasso,14,Molise,452
70035,Macchia Valfortore,CB,70,Campobasso,14,Molise,517
70036,Mafalda,CB,70,Campobasso,14,Molise,1138
70037,Matrice,CB,70,Campobasso,14,Molise,1077
70038,Mirabello Sannitico,CB,70,Campobasso,14,Molise,2099
70039,Molise,CB,70,Campobasso,14,Molise,157
70040,Monacilioni,CB,70,Campobasso,14,Molise,483
70041,Montagano,CB,70,Campobasso,14,Molise,1040
70042,Montecilfone,CB,70,Campobasso,14,Molise,1285
70043,Montefalcone nel Sannio,CB,70,Campobasso,14,Molise,1462
70044,Montelongo,CB,70,Campobasso,14,Molise,334
70045,Montemitro,CB,70,Campobasso,14,Molise,327
70046,Montenero di Bisaccia,CB,70,Campobasso,14,Molise,6283
70047,Montorio nei Frentani,CB,70,Campobasso,14,Molise,395
70048,Morrone del Sannio,CB,70,Campobasso,14,Molise,559
70049,Oratino,CB,70,Campobasso,14,Molise,1670
70050,Palata,CB,70,Campobasso,14,Molise,1651
70051,Petacciato,CB,70,Campobasso,14,Molise,3685
70052,Petrella Tifernina,CB,70,Campobasso,14,Molise,1097
70053,Pietracatella,CB,70,Campobasso,14,Molise,1273
70054,Pietracupa,CB,70,Campobasso,14,Molise,219
71005,Ascoli Satriano,FG,71,Foggia,16,Puglia,6043
71006,Biccari,FG,71,Foggia,16,Puglia,2675
71007,Bovino,FG,71,Foggia,16,Puglia,3121
71008,Cagnano Varano,FG,71,Foggia,16,Puglia,6877
71009,Candela,FG,71,Foggia,16,Puglia,2631
71010,Carapelle,FG,71,Foggia,16,Puglia,6576
71011,Carlantino,FG,71,Foggia,16,Puglia,910
71012,Carpino,FG,71,Foggia,16,Puglia,3972
71013,Casalnuovo Monterotaro,FG,71,Foggia,16,Puglia,1421
71014,Casalvecchio di Puglia,FG,71,Foggia,16,Puglia,1750
71015,Castelluccio dei Sauri,FG,71,Foggia,16,Puglia,2051
71016,Castelluccio Valmaggiore,FG,71,Foggia,16,Puglia,1240
71017,Castelnuovo della Daunia,FG,71,Foggia,16,Puglia,1351
71018,Celenza Valfortore,FG,71,Foggia,16,Puglia,1479
71019,Celle di San Vito,FG,71,Foggia,16,Puglia,163
71020,Cerignola,FG,71,Foggia,16,Puglia,55324
71021,Chieuti,FG,71,Foggia,16,Puglia,1601
71022,Deliceto,FG,71,Foggia,16,Puglia,3644
71023,Faeto,FG,71,Foggia,16,Puglia,611
71024,Foggia,FG,71,Foggia,16,Puglia,149673
71025,Ischitella,FG,71,Foggia,16,Puglia,4342
71026,Isole Tremiti,FG,71,Foggia,16,Puglia,452
71027,Lesina,FG,71,Foggia,16,Puglia,6225
71028,Lucera,FG,71,Foggia,16,Puglia,32194
71029,Manfredonia,FG,71,Foggia,16,Puglia,55517
71031,Mattinata,FG,71,Foggia,16,Puglia,6127
71032,Monteleone di Puglia,FG,71,Foggia,16,Puglia,973
71033,Monte Sant'Angelo,FG,71,Foggia,16,Puglia,11854
71034,Motta Montecorvino,FG,71,Foggia,16,Puglia,679
71035,Orsara di Puglia,FG,71,Foggia,16,Puglia,2570
71036,Orta Nova,FG,71,Foggia,16,Puglia,17050
71037,Panni,FG,71,Foggia,16,Puglia,741
71038,Peschici,FG,71,Foggia,16,Puglia,4344
71039,Pietramontecorvino,FG,71,Foggia,16,Puglia,2604
71040,Poggio Imperiale,FG,71,Foggia,16,Puglia,2587
71041,Rignano Garganico,FG,71,Foggia,16,Puglia,1930
71042,Rocchetta Sant'Antonio,FG,71,Foggia,16,Puglia,1757
71043,Rodi Garganico,FG,71,Foggia,16,Puglia,3514
71044,Roseto Valfortore,FG,71,Foggia,16,Puglia,1044
71046,San Giovanni Rotondo,FG,71,Foggia,16,Puglia,26838
71047,San Marco in Lamis,FG,71,Foggia,16,Puglia,13038
71048,San Marco la Catola,FG,71,Foggia,16,Puglia,916
71049,San Nicandro Garganico,FG,71,Foggia,16,Puglia,14621
71050,San Paolo di Civitate,FG,71,Foggia,16,Puglia,5669
71051,San Severo,FG,71,Foggia,16,Puglia,49496
71052,Sant'Agata di Puglia,FG,71,Foggia,16,Puglia,1882
71053,Serracapriola,FG,71,Foggia,16,Puglia,3778
71054,Stornara,FG,71,Foggia,16,Puglia,5678
71055,Stornarella,FG,71,Foggia,16,Puglia,5135
71056,Torremaggiore,FG,71,Foggia,16,Puglia,16767
71058,Troia,FG,71,Foggia,16,Puglia,6944
71059,Vico del Gargano,FG,71,Foggia,16,Puglia,7493
71060,Vieste,FG,71,Foggia,16,Puglia,13672
71061,Volturara Appula,FG,71,Foggia,16,Puglia,401
71062,Volturino,FG,71,Foggia,16,Puglia,1647
71063,Ordona,FG,71,Foggia,16,Puglia,2836
71064,Zapponeta,FG,71,Foggia,16,Puglia,3348
72001,Acquaviva delle Fonti,BA,72,Bari,16,Puglia,20189
72002,Adelfia,BA,72,Bari,16,Puglia,16659
72003,Alberobello,BA,72,Bari,16,Puglia,10595
72004,Altamura,BA,72,Bari,16,Puglia,69999
72006,Bari,BA,72,Bari,16,Puglia,315284
72008,Binetto,BA,72,Bari,16,Puglia,2193
72010,Bitetto,BA,72,Bari,16,Puglia,11939
72011,Bitonto,BA,72,Bari,16,Puglia,52546
72012,Bitritto,BA,72,Bari,16,Puglia,11276
72014,Capurso,BA,72,Bari,16,Puglia,15322
72015,Casamassima,BA,72,Bari,16,Puglia,19465
72016,Cassano delle Murge,BA,72,Bari,16,Puglia,14593
72017,Castellana Grotte,BA,72,Bari,16,Puglia,19263
72018,Cellamare,BA,72,Bari,16,Puglia,5722
72019,Conversano,BA,72,Bari,16,Puglia,25883
72020,Corato,BA,72,Bari,16,Puglia,47550
72021,Gioia del Colle,BA,72,Bari,16,Puglia,27114
72022,Giovinazzo,BA,72,Bari,16,Puglia,19524
72023,Gravina in Puglia,BA,72,Bari,16,Puglia,42919
72024,Grumo Appula,BA,72,Bari,16,Puglia,12378
72025,Locorotondo,BA,72,Bari,16,Puglia,14106
72027,Modugno,BA,72,Bari,16,Puglia,37556
72028,Mola di Bari,BA,72,Bari,16,Puglia,24762
72029,Molfetta,BA,72,Bari,16,Puglia,58145
72030,Monopoli,BA,72,Bari,16,Puglia,48101
72031,Noci,BA,72,Bari,16,Puglia,18651
72032,Noicattaro,BA,72,Bari,16,Puglia,26037
72033,Palo del Colle,BA,72,Bari,16,Puglia,20891
72034,Poggiorsini,BA,72,Bari,16,Puglia,1339
72035,Polignano a Mare,BA,72,Bari,16,Puglia,17563
72036,Putignano,BA,72,Bari,16,Puglia,26056
72037,Rutigliano,BA,72,Bari,16,Puglia,18436
72038,Ruvo di Puglia,BA,72,Bari,16,Puglia,24918
72039,Sammichele di Bari,BA,72,Bari,16,Puglia,6247
72040,Sannicandro di Bari,BA,72,Bari,16,Puglia,9655
72041,Santeramo in Colle,BA,72,Bari,16,Puglia,25926
72043,Terlizzi,BA,72,Bari,16,Puglia,26262
72044,Toritto,BA,72,Bari,16,Puglia,8152
72046,Triggiano,BA,72,Bari,16,Puglia,26509
72047,Turi,BA,72,Bari,16,Puglia,13039
72048,Valenzano,BA,72,Bari,16,Puglia,17441
73001,Avetrana,TA,73,Taranto,16,Puglia,6436
73002,Carosino,TA,73,Taranto,16,Puglia,6755
73003,Castellaneta,TA,73,Taranto,16,Puglia,16395
73004,Crispiano,TA,73,Taranto,16,Puglia,13262
73005,Faggiano,TA,73,Taranto,16,Puglia,3455
73006,Fragagnano,TA,73,Taranto,16,Puglia,5095
73007,Ginosa,TA,73,Taranto,16,Puglia,21768
73008,Grottaglie,TA,73,Taranto,16,Puglia,31189
73009,Laterza,TA,73,Taranto,16,Puglia,14943
73010,Leporano,TA,73,Taranto,16,Puglia,8048
73011,Lizzano,TA,73,Taranto,16,Puglia,9732
73012,Manduria,TA,73,Taranto,16,Puglia,30247
73013,Martina Franca,TA,73,Taranto,16,Puglia,47813
73014,Maruggio,TA,73,Taranto,16,Puglia,5237
73015,Massafra,TA,73,Taranto,16,Puglia,32063
73016,Monteiasi,TA,73,Taranto,16,Puglia,5492
73017,Montemesola,TA,73,Taranto,16,Puglia,3712
73018,Monteparano,TA,73,Taranto,16,Puglia,2327
73019,Mottola,TA,73,Taranto,16,Puglia,15618
73020,Palagianello,TA,73,Taranto,16,Puglia,7630
73021,Palagiano,TA,73,Taranto,16,Puglia,15927
73022,Pulsano,TA,73,Taranto,16,Puglia,11363
73023,Roccaforzata,TA,73,Taranto,16,Puglia,1794
73024,San Giorgio Ionico,TA,73,Taranto,16,Puglia,14533
73025,San Marzano di San Giuseppe,TA,73,Taranto,16,Puglia,9015
73026,Sava,TA,73,Taranto,16,Puglia,15506
73027,Taranto,TA,73,Taranto,16,Puglia,191050
73028,Torricella,TA,73,Taranto,16,Puglia,4169
73029,Statte,TA,73,Taranto,16,Puglia,13421
74001,Brindisi,BR,74,Brindisi,16,Puglia,84465
74002,Carovigno,BR,74,Brindisi,16,Puglia,17096
74003,Ceglie Messapica,BR,74,Brindisi,16,Puglia,19241
74004,Cellino San Marco,BR,74,Brindisi,16,Puglia,6333
74005,Cisternino,BR,74,Brindisi,16,Puglia,11357
74006,Erchie,BR,74,Brindisi,16,Puglia,8393
74007,Fasano,BR,74,Brindisi,16,Puglia,39025
74008,Francavilla Fontana,BR,74,Brindisi,16,Puglia,35497
74009,Latiano,BR,74,Brindisi,16,Puglia,13945
74010,Mesagne,BR,74,Brindisi,16,Puglia,25878
74011,Oria,BR,74,Brindisi,16,Puglia,14840
74012,Ostuni,BR,74,Brindisi,16,Puglia,30633
74013,San Donaci,BR,74,Brindisi,16,Puglia,6298
74014,San Michele Salentino,BR,74,Brindisi,16,Puglia,6236
74015,San Pancrazio Salentino,BR,74,Brindisi,16,Puglia,9624
74016,San Pietro Vernotico,BR,74,Brindisi,16,Puglia,13295
74017,San Vito dei Normanni,BR,74,Brindisi,16,Puglia,18524
74018,Torchiarolo,BR,74,Brindisi,16,Puglia,5258
74019,Torre Santa Susanna,BR,74,Brindisi,16,Puglia,10262
74020,Villa Castelli,BR,74,Brindisi,16,Puglia,9035
75002,Alessano,LE,75,Lecce,16,Puglia,6253
75003,Alezio,LE,75,Lecce,16,Puglia,5676
75004,Alliste,LE,75,Lecce,16,Puglia,6533
75005,Andrano,LE,75,Lecce,16,Puglia,4666
75006,Aradeo,LE,75,Lecce,16,Puglia,9087
75007,Arnesano,LE,75,Lecce,16,Puglia,3995
75008,Bagnolo del Salento,LE,75,Lecce,16,Puglia,1808
75009,Botrugno,LE,75,Lecce,16,Puglia,2675
75010,Calimera,LE,75,Lecce,16,Puglia,6849
75011,Campi Salentina,LE,75,Lecce,16,Puglia,9982
75012,Cannole,LE,75,Lecce,16,Puglia,1669
75013,Caprarica di Lecce,LE,75,Lecce,16,Puglia,2386
75014,Carmiano,LE,75,Lecce,16,Puglia,11748
75015,Carpignano Salentino,LE,75,Lecce,16,Puglia,3704
75016,Casarano,LE,75,Lecce,16,Puglia,19732
75017,Castri di Lecce,LE,75,Lecce,16,Puglia,2805
75018,Castrignano de' Greci,LE,75,Lecce,16,Puglia,3779
75019,Castrignano del Capo,LE,75,Lecce,16,Puglia,5207
75020,Cavallino,LE,75,Lecce,16,Puglia,12586
75021,Collepasso,LE,75,Lecce,16,Puglia,5775
75022,Copertino,LE,75,Lecce,16,Puglia,23494
75023,Corigliano d'Otranto,LE,75,Lecce,16,Puglia,5699
75024,Corsano,LE,75,Lecce,16,Puglia,5278
75025,Cursi,LE,75,Lecce,16,Puglia,3999
75026,Cutrofiano,LE,75,Lecce,16,Puglia,8798
75027,Diso,LE,75,Lecce,16,Puglia,2906
75028,Gagliano del Capo,LE,75,Lecce,16,Puglia,5054
75029,Galatina,LE,75,Lecce,16,Puglia,26201
75030,Galatone,LE,75,Lecce,16,Puglia,15145
75031,Gallipoli,LE,75,Lecce,16,Puglia,20241
75032,Giuggianello,LE,75,Lecce,16,Puglia,1155
75033,Giurdignano,LE,75,Lecce,16,Puglia,1935
75034,Guagnano,LE,75,Lecce,16,Puglia,5578
75035,Lecce,LE,75,Lecce,16,Puglia,93865
75036,Lequile,LE,75,Lecce,16,Puglia,8576
75037,Leverano,LE,75,Lecce,16,Puglia,13881
75038,Lizzanello,LE,75,Lecce,16,Puglia,11686
75039,Maglie,LE,75,Lecce,16,Puglia,13893
75040,Martano,LE,75,Lecce,16,Puglia,8785
75041,Martignano,LE,75,Lecce,16,Puglia,1604
75042,Matino,LE,75,Lecce,16,Puglia,11224
75043,Melendugno,LE,75,Lecce,16,Puglia,9932
75044,Melissano,LE,75,Lecce,16,Puglia,6881
75045,Melpignano,LE,75,Lecce,16,Puglia,2181
75046,Miggiano,LE,75,Lecce,16,Puglia,3411
75047,Minervino di Lecce,LE,75,Lecce,16,Puglia,3556
75048,Monteroni di Lecce,LE,75,Lecce,16,Puglia,13673
75049,Montesano Salentino,LE,75,Lecce,16,Puglia,2622
75050,Morciano di Leuca,LE,75,Lecce,16,Puglia,3153
75051,Muro Leccese,LE,75,Lecce,16,Puglia,4865
75052,Nardò,LE,75,Lecce,16,Puglia,30757
75053,Neviano,LE,75,Lecce,16,Puglia,5069
75054,Nociglia,LE,75,Lecce,16,Puglia,2191
75055,Novoli,LE,75,Lecce,16,Puglia,7736
75056,Ortelle,LE,75,Lecce,16,Puglia,2299
75057,Otranto,LE,75,Lecce,16,Puglia,5827
75058,Palmariggi,LE,75,Lecce,16,Puglia,1430
75059,Parabita,LE,75,Lecce,16,Puglia,8790
75060,Patù,LE,75,Lecce,16,Puglia,1642
75061,Poggiardo,LE,75,Lecce,16,Puglia,5912
75063,Racale,LE,75,Lecce,16,Puglia,10787
75064,Ruffano,LE,75,Lecce,16,Puglia,9503
75065,Salice Salentino,LE,75,Lecce,16,Puglia,8049
75066,Salve,LE,75,Lecce,16,Puglia,4551
75067,Sanarica,LE,75,Lecce,16,Puglia,1461
75068,San Cesario di Lecce,LE,75,Lecce,16,Puglia,7987
75069,San Donato di Lecce,LE,75,Lecce,16,Puglia,5551
75070,Sannicola,LE,75,Lecce,16,Puglia,5738
75071,San Pietro in Lama,LE,75,Lecce,16,Puglia,3476
75072,Santa Cesarea Terme,LE,75,Lecce,16,Puglia,2935
75073,Scorrano,LE,75,Lecce,16,Puglia,6809
75074,Seclì,LE,75,Lecce,16,Puglia,1842
75075,Sogliano Cavour,LE,75,Lecce,16,Puglia,3968
75076,Soleto,LE,75,Lecce,16,Puglia,5325
75077,Specchia,LE,75,Lecce,16,Puglia,4649
75078,Spongano,LE,75,Lecce,16,Puglia,3533
75079,Squinzano,LE,75,Lecce,16,Puglia,13705
75080,Sternatia,LE,75,Lecce,16,Puglia,2221
75081,Supersano,LE,75,Lecce,16,Puglia,4259
75082,Surano,LE,75,Lecce,16,Puglia,1577
75083,Surbo,LE,75,Lecce,16,Puglia,14597
75084,Taurisano,LE,75,Lecce,16,Puglia,11546
75085,Taviano,LE,75,Lecce,16,Puglia,11718
75086,Tiggiano,LE,75,Lecce,16,Puglia,2809
75087,Trepuzzi,LE,75,Lecce,16,Puglia,14076
75088,Tricase,LE,75,Lecce,16,Puglia,17253
75089,Tuglie,LE,75,Lecce,16,Puglia,5161
75090,Ugento,LE,75,Lecce,16,Puglia,12214
75091,Uggiano la Chiesa,LE,75,Lecce,16,Puglia,4355
75092,Veglie,LE,75,Lecce,16,Puglia,13671
75093,Vernole,LE,75,Lecce,16,Puglia,6941
75094,Zollino,LE,75,Lecce,16,Puglia,1897
75095,San Cassiano,LE,75,Lecce,16,Puglia,1985
75096,Castro,LE,75,Lecce,16,Puglia,2339
75097,Porto Cesareo,LE,75,Lecce,16,Puglia,6230
75098,Presicce-Acquarica,LE,75,Lecce,16,Puglia,9608
76001,Abriola,PZ,76,Potenza,17,Basilicata,1369
76002,Acerenza,PZ,76,Potenza,17,Basilicata,2263
76003,Albano di Lucania,PZ,76,Potenza,17,Basilicata,1376
76004,Anzi,PZ,76,Potenza,17,Basilicata,1594
76005,Armento,PZ,76,Potenza,17,Basilicata,578
76006,Atella,PZ,76,Potenza,17,Basilicata,3771
76007,Avigliano,PZ,76,Potenza,17,Basilicata,10929
76008,Balvano,PZ,76,Potenza,17,Basilicata,1797
76009,Banzi,PZ,76,Potenza,17,Basilicata,1276
76010,Baragiano,PZ,76,Potenza,17,Basilicata,2567
76011,Barile,PZ,76,Potenza,17,Basilicata,2727
76012,Bella,PZ,76,Potenza,17,Basilicata,4869
76013,Brienza,PZ,76,Potenza,17,Basilicata,3928
76014,Brindisi Montagna,PZ,76,Potenza,17,Basilicata,850
76015,Calvello,PZ,76,Potenza,17,Basilicata,1832
76016,Calvera,PZ,76,Potenza,17,Basilicata,364
76017,Campomaggiore,PZ,76,Potenza,17,Basilicata,755
76018,Cancellara,PZ,76,Potenza,17,Basilicata,1213
76019,Carbone,PZ,76,Potenza,17,Basilicata,564
76020,San Paolo Albanese,PZ,76,Potenza,17,Basilicata,229
76021,Castelgrande,PZ,76,Potenza,17,Basilicata,864
76022,Castelluccio Inferiore,PZ,76,Potenza,17,Basilicata,1985
76023,Castelluccio Superiore,PZ,76,Potenza,17,Basilicata,740
76024,Castelmezzano,PZ,76,Potenza,17,Basilicata,758
76025,Castelsaraceno,PZ,76,Potenza,17,Basilicata,1274
76026,Castronuovo di Sant'Andrea,PZ,76,Potenza,17,Basilicata,969
76027,Cersosimo,PZ,76,Potenza,17,Basilicata,588
76028,Chiaromonte,PZ,76,Potenza,17,Basilicata,1870
76029,Corleto Perticara,PZ,76,Potenza,17,Basilicata,2451
76030,Episcopia,PZ,76,Potenza,17,Basilicata,1326
76031,Fardella,PZ,76,Potenza,17,Basilicata,581
76032,Filiano,PZ,76,Potenza,17,Basilicata,2834
76033,Forenza,PZ,76,Potenza,17,Basilicata,1931
76034,Francavilla in Sinni,PZ,76,Potenza,17,Basilicata,4117
76035,Gallicchio,PZ,76,Potenza,17,Basilicata,842
76036,Genzano di Lucania,PZ,76,Potenza,17,Basilicata,5528
76037,Grumento Nova,PZ,76,Potenza,17,Basilicata,1640
76038,Guardia Perticara,PZ,76,Potenza,17,Basilicata,532
76039,Lagonegro,PZ,76,Potenza,17,Basilicata,5149
76040,Latronico,PZ,76,Potenza,17,Basilicata,4280
76041,Laurenzana,PZ,76,Potenza,17,Basilicata,1676
76042,Lauria,PZ,76,Potenza,17,Basilicata,12290
76043,Lavello,PZ,76,Potenza,17,Basilicata,13163
76044,Maratea,PZ,76,Potenza,17,Basilicata,4943
76045,Marsico Nuovo,PZ,76,Potenza,17,Basilicata,4010
76046,Marsicovetere,PZ,76,Potenza,17,Basilicata,5575
76047,Maschito,PZ,76,Potenza,17,Basilicata,1568
76048,Melfi,PZ,76,Potenza,17,Basilicata,17268
76049,Missanello,PZ,76,Potenza,17,Basilicata,538
76050,Moliterno,PZ,76,Potenza,17,Basilicata,3754
76051,Montemilone,PZ,76,Potenza,17,Basilicata,1499
76052,Montemurro,PZ,76,Potenza,17,Basilicata,1157
76053,Muro Lucano,PZ,76,Potenza,17,Basilicata,5169
76054,Nemoli,PZ,76,Potenza,17,Basilicata,1415
76055,Noepoli,PZ,76,Potenza,17,Basilicata,789
76056,Oppido Lucano,PZ,76,Potenza,17,Basilicata,3620
76057,Palazzo San Gervasio,PZ,76,Potenza,17,Basilicata,4666
76058,Pescopagano,PZ,76,Potenza,17,Basilicata,1777
76059,Picerno,PZ,76,Potenza,17,Basilicata,5693
76060,Pietragalla,PZ,76,Potenza,17,Basilicata,3931
76061,Pietrapertosa,PZ,76,Potenza,17,Basilicata,949
76062,Pignola,PZ,76,Potenza,17,Basilicata,6848
76063,Potenza,PZ,76,Potenza,17,Basilicata,66393
76064,Rapolla,PZ,76,Potenza,17,Basilicata,4246
76065,Rapone,PZ,76,Potenza,17,Basilicata,911
76066,Rionero in Vulture,PZ,76,Potenza,17,Basilicata,12701
76067,Ripacandida,PZ,76,Potenza,17,Basilicata,1659
76068,Rivello,PZ,76,Potenza,17,Basilicata,2662
76069,Roccanova,PZ,76,Potenza,17,Basilicata,1415
76070,Rotonda,PZ,76,Potenza,17,Basilicata,3395
76071,Ruoti,PZ,76,Potenza,17,Basilicata,3464
76072,Ruvo del Monte,PZ,76,Potenza,17,Basilicata,1025
76073,San Chirico Nuovo,PZ,76,Potenza,17,Basilicata,1265
76074,San Chirico Raparo,PZ,76,Potenza,17,Basilicata,956
76075,San Costantino Albanese,PZ,76,Potenza,17,Basilicata,646
76076,San Fele,PZ,76,Potenza,17,Basilicata,2760
76077,San Martino d'Agri,PZ,76,Potenza,17,Basilicata,705
76078,San Severino Lucano,PZ,76,Potenza,17,Basilicata,1474
76079,Sant'Angelo Le Fratte,PZ,76,Potenza,17,Basilicata,1370
76080,Sant'Arcangelo,PZ,76,Potenza,17,Basilicata,6246
76081,Sarconi,PZ,76,Potenza,17,Basilicata,1413
76082,Sasso di Castalda,PZ,76,Potenza,17,Basilicata,790
76083,Satriano di Lucania,PZ,76,Potenza,17,Basilicata,2282
76084,Savoia di Lucania,PZ,76,Potenza,17,Basilicata,1062
76085,Senise,PZ,76,Potenza,17,Basilicata,6798
76086,Spinoso,PZ,76,Potenza,17,Basilicata,1402
76087,Teana,PZ,76,Potenza,17,Basilicata,562
76088,Terranova di Pollino,PZ,76,Potenza,17,Basilicata,1103
76089,Tito,PZ,76,Potenza,17,Basilicata,7249
76090,Tolve,PZ,76,Potenza,17,Basilicata,3111
76091,Tramutola,PZ,76,Potenza,17,Basilicata,2981
76092,Trecchina,PZ,76,Potenza,17,Basilicata,2174
76093,Trivigno,PZ,76,Potenza,17,Basilicata,612
76094,Vaglio Basilicata,PZ,76,Potenza,17,Basilicata,1946
76095,Venosa,PZ,76,Potenza,17,Basilicata,11346
76096,Vietri di Potenza,PZ,76,Potenza,17,Basilicata,2751
76097,Viggianello,PZ,76,Potenza,17,Basilicata,2842
76098,Viggiano,PZ,76,Potenza,17,Basilicata,3353
76099,Ginestra,PZ,76,Potenza,17,Basilicata,721
76100,Paterno,PZ,76,Potenza,17,Basilicata,3202
77001,Accettura,MT,77,Matera,17,Basilicata,1722
77002,Aliano,MT,77,Matera,17,Basilicata,904
77003,Bernalda,MT,77,Matera,17,Basilicata,11933
77004,Calciano,MT,77,Matera,17,Basilicata,686
77005,Cirigliano,MT,77,Matera,17,Basilicata,311
77006,Colobraro,MT,77,Matera,17,Basilicata,1129
77007,Craco,MT,77,Matera,17,Basilicata,668
77008,Ferrandina,MT,77,Matera,17,Basilicata,8269
77009,Garaguso,MT,77,Matera,17,Basilicata,1026
77010,Gorgoglione,MT,77,Matera,17,Basilicata,903
77011,Grassano,MT,77,Matera,17,Basilicata,4928
77012,Grottole,MT,77,Matera,17,Basilicata,2152
77013,Irsina,MT,77,Matera,17,Basilicata,4627
77014,Matera,MT,77,Matera,17,Basilicata,60530
77015,Miglionico,MT,77,Matera,17,Basilicata,2442
77016,Montalbano Jonico,MT,77,Matera,17,Basilicata,6908
77017,Montescaglioso,MT,77,Matera,17,Basilicata,9597
77018,Nova Siri,MT,77,Matera,17,Basilicata,6716
77019,Oliveto Lucano,MT,77,Matera,17,Basilicata,384
77020,Pisticci,MT,77,Matera,17,Basilicata,16978
77021,Policoro,MT,77,Matera,17,Basilicata,17788
77022,Pomarico,MT,77,Matera,17,Basilicata,4007
77023,Rotondella,MT,77,Matera,17,Basilicata,2527
77024,Salandra,MT,77,Matera,17,Basilicata,2641
77025,San Giorgio Lucano,MT,77,Matera,17,Basilicata,1110
77026,San Mauro Forte,MT,77,Matera,17,Basilicata,1377
77027,Stigliano,MT,77,Matera,17,Basilicata,3871
77028,Tricarico,MT,77,Matera,17,Basilicata,4971
77029,Tursi,MT,77,Matera,17,Basilicata,4862
77030,Valsinni,MT,77,Matera,17,Basilicata,1416
77031,Scanzano Jonico,MT,77,Matera,17,Basilicata,7470
78001,Acquaformosa,CS,78,Cosenza,18,Calabria,1057
78002,Acquappesa,CS,78,Cosenza,18,Calabria,1765
78003,Acri,CS,78,Cosenza,18,Calabria,19937
78004,Aiello Calabro,CS,78,Cosenza,18,Calabria,1578
78005,Aieta,CS,78,Cosenza,18,Calabria,748
78006,Albidona,CS,78,Cosenza,18,Calabria,1243
78007,Alessandria del Carretto,CS,78,Cosenza,18,Calabria,384
78008,Altilia,CS,78,Cosenza,18,Calabria,680
78009,Altomonte,CS,78,Cosenza,18,Calabria,4204
78010,Amantea,CS,78,Cosenza,18,Calabria,13941
78011,Amendolara,CS,78,Cosenza,18,Calabria,2785
